synthetic_pair_uid,duplication_control_pair_uid,parent_pair_uid,parent_seller_uid_left,parent_seller_uid_right,component_id,fold,review_label,evidence_type,track,seed,variant_index,transform,left_profile_sha256,right_profile_sha256,parent_training_sample_weight,child_training_sample_weight,synthetic_train_only,benchmark_eligible
synthetic://step27/v1_1/primary/seed_20260327/primary_matched_000/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260327/primary_matched_000/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260327/primary_matched_000/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260327,0,section_order_rotation,b686fe1fe999ae3418cbe40f46fb90453d67803857bea59f7baca68682b5c7c1,111f141bf8c524673b1e4c56def52b8790b3d20dd7a91bc1a38a89cc129777ac,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260327/primary_matched_000/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260327/primary_matched_000/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260327/primary_matched_000/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260327,0,section_order_rotation,e601964e6beec1e897ae3af0bad05f1f241d6749d928f6c9b923439c5e23db02,cb1c311c2095bf8fe6e0fb8f8295fdccae62a4eff51d3fc5bc7c5af11504ec2a,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260327/primary_matched_000/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260327/primary_matched_000/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260327/primary_matched_000/negative/v01,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260327,1,segment_order_permutation_with_layout_normalization,9601a6d2dd31aafe1a9233a51b6b9ae98ebb4e399a49e53dfcb8827cbdbfe0ec,03221607cc4d1c966d380ad2e989c6f375bee809245e8954e780f3b8710ab008,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260327/primary_matched_000/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260327/primary_matched_000/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260327/primary_matched_000/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260327,1,segment_order_permutation_with_layout_normalization,4d4961307f162fb8f680bc29bd8d96feb2d6bedae2f60e85100d79eec4faaa61,1d8b04ea73140e00f1e6be45945f8ff0e53dbc2c69e4b4cd419eade8e5d2ea64,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260327/primary_matched_001/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260327/primary_matched_001/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260327/primary_matched_001/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260327,0,section_order_rotation,a41322eb5cec71f317c5b54728d344b390c264e4c3cd910fdd8bb913b46e8a67,d58dd97e0365161f1fabdb0fe24cf535cc9683049d5150bc08a0cc7b8dae21e7,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260327/primary_matched_001/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260327/primary_matched_001/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260327/primary_matched_001/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260327,0,section_order_rotation,606c6795ca178595441a4726cf830ce92102e5663c8981d37e27cb4919b2dac7,e77c3efd859ab7c0af9a871bf59c31dba13dd83eb627e440ffb2bd6824fdba34,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260327/primary_matched_001/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260327/primary_matched_001/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260327/primary_matched_001/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260327,1,segment_order_permutation_with_layout_normalization,14c6eaa12796a50007df849b351bcafae359e6b7916b3edcae93f4b4baf5e16d,abc34ba059fe7d5b3a3f35425cb86c2bd17ad4d4dc6aaa699b7c73fbd0ef98ab,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260327/primary_matched_001/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260327/primary_matched_001/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260327/primary_matched_001/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260327,1,segment_order_permutation_with_layout_normalization,582b7a2f7d627e643f60fe4c2f6609ae315008f8bb152ee1696c0d5d5dcc51f0,8f5de7bf36c3623abb1872cea4f68094d320326574541f5bf4ab800f498154e0,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260327/primary_matched_002/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260327/primary_matched_002/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260327/primary_matched_002/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,ordinary_negative,primary,20260327,0,section_order_rotation,907f2a49cf89e782cfbf0562ff6597888dd239fffa08fe02849083bb2d5b89f3,639a01632cdcb08679e6196ca47c141b042a57996bec8828ae74c6bab8c1ec25,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260327/primary_matched_002/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260327/primary_matched_002/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260327/primary_matched_002/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|中文暗网交易市场|seller_raw:264776,market_item.xlsx|茶马古道|seller_raw:/shop/385,zh_target_strict_cc_5d2591f16cbcd99a,0,positive,same_controller_style_structural_soft,primary,20260327,0,section_order_rotation,6d8404b2c51ceeaaed3f422bbb4e1f7c3d8e5a8ef2f31486a508b7939f07e15f,37240276fc027f0565ca08cf3913491b2433fc0f826e7b5618c609e10d1fbb86,1.000000000000,0.250000000000,1,0
