synthetic_pair_uid,duplication_control_pair_uid,parent_pair_uid,parent_seller_uid_left,parent_seller_uid_right,component_id,fold,review_label,evidence_type,track,seed,variant_index,transform,left_profile_sha256,right_profile_sha256,parent_training_sample_weight,child_training_sample_weight,synthetic_train_only,benchmark_eligible
synthetic://step27/v1_1/primary/seed_20260328/primary_matched_000/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260328/primary_matched_000/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260328/primary_matched_000/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260328,0,section_order_rotation,f436602761dd73852a8cdb07930fbc3100334205b2f31baf37fcd174b313719c,8b78b4531ae9c6798e264c2ac89155abf06d0799a50ff1ebfc3b0750c39127f9,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260328/primary_matched_000/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260328/primary_matched_000/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260328/primary_matched_000/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260328,0,section_order_rotation,4a91e37c36fe353a487510f80a75cf9277f0df45e076a52cc02bbd15584d2b81,c30119332c05a1ca37cd785f8e934b4d5b2d3360c9b2f0f3161bec4948510ef2,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260328/primary_matched_000/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260328/primary_matched_000/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260328/primary_matched_000/negative/v01,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260328,1,segment_order_permutation_with_layout_normalization,8acd6db4c0817f06919858419585ddbde0c65531b5e9cc75036e17b004682636,bc9e7f0defcc079b86e1b9c52c6d21b0d42eed5f0621b825208f698e12af0a47,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260328/primary_matched_000/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260328/primary_matched_000/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260328/primary_matched_000/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260328,1,segment_order_permutation_with_layout_normalization,c3502755623d39c6b193ee00357a26d6354e11d9c58384cfbdca1929d0d886e9,e249ce448110a55e7f27c2c1047e189957b9f457a183f0caffd1e5288cdabd91,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260328/primary_matched_001/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260328/primary_matched_001/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260328/primary_matched_001/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260328,0,section_order_rotation,f6a410a6f70539658ce3064085092130f8a65bae70bb3ee6c3179b604979c31c,ecdde412f74a5d05e5db589cf4db360ff16b2586d73389b8fb97a0e1d09f8ebb,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260328/primary_matched_001/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260328/primary_matched_001/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260328/primary_matched_001/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260328,0,section_order_rotation,37e376b1a161efc7fc847e98b88834c43be0587812fe32cb6dac3a04310c66c1,09a90a54e8d2b5572e57ff518cefc967d4e022ae1379255c695e4afd8bb9b39d,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260328/primary_matched_001/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260328/primary_matched_001/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260328/primary_matched_001/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260328,1,segment_order_permutation_with_layout_normalization,1d70ffdb52058b1e8dc94adfff3dc6537959e0c736aec356e5863615beee2a07,c6af398267a0c82063bf784dbdbd96141550e3b360251eec92c9fb51e815e0ed,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260328/primary_matched_001/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260328/primary_matched_001/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260328/primary_matched_001/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260328,1,segment_order_permutation_with_layout_normalization,0a8c67b6b07aa833a1517e73ac2b3707de7b8e53b0b20af51d07c77098f4914a,1fdec04233833f4d2170ddc0f425b756b4bcc86cd5a28de6586cc4653b53e953,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260328/primary_matched_002/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260328/primary_matched_002/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260328/primary_matched_002/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,ordinary_negative,primary,20260328,0,section_order_rotation,dc702de9226ac74d38d5c64de17b3564332ea9b178d2da0427c7bca71d29d56a,8bfd7bbcd1e58295b636565e9154ac0e3798a862e5d732cd4d39eaf7b5dc7332,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260328/primary_matched_002/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260328/primary_matched_002/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260328/primary_matched_002/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|中文暗网交易市场|seller_raw:264776,market_item.xlsx|茶马古道|seller_raw:/shop/385,zh_target_strict_cc_5d2591f16cbcd99a,0,positive,same_controller_style_structural_soft,primary,20260328,0,section_order_rotation,ae4fd6aac1effbce0776a48f41fabdf7c427e7bcb89687aad4c1af3084bc266b,edc5a7698741acab762063a63634fe2fd0879e13a8885645dac68f3ed6a0677e,1.000000000000,0.250000000000,1,0
