pair_uid,chunk_multilingual_e5_large__all_chunk_mean_cosine,chunk_multilingual_e5_large__field_equal_mean_cosine,chunk_multilingual_e5_large__symmetric_top3_block_cosine,chunk_multilingual_e5_large__category_mean_cosine,chunk_multilingual_e5_large__title_mean_cosine,chunk_multilingual_e5_large__description_mean_cosine
2017-12-05-philipjames11-darknetmarketplacedataagora20142015.xlsx|agora|seller_raw:Actorian||market_item.xlsx|apollon market|seller_raw:Made_man (100%),0.933081806706,0.888476530565,0.875850512886,0.915141860564,0.904095488778,0.859524907353
2017-12-05-philipjames11-darknetmarketplacedataagora20142015.xlsx|agora|seller_raw:DomCobb||market_item.xlsx|silk road 3.1|seller_raw:robthesilkroad,0.890209680050,0.801090688911,0.793167218746,0.813967498805,0.817865632970,0.754663990901
2017-12-05-philipjames11-darknetmarketplacedataagora20142015.xlsx|agora|seller_raw:JeanClochard||2017-12-05-philipjames11-darknetmarketplacedataagora20142015.xlsx|agora|seller_raw:MoneySell,0.989378462804,0.971610355888,0.915051931054,1.000000000000,0.982968808773,0.970659593284
2017-12-05-philipjames11-darknetmarketplacedataagora20142015.xlsx|agora|seller_raw:bestcocaine||market_item.xlsx|silk road 3.1|seller_raw:however,0.894330279102,0.829223275839,0.831637886894,0.931192697769,0.795535115908,0.830168181915
market_item.xlsx|Cartel|seller_raw:Dr_Heizen||market_item.xlsx|Cartel|seller_raw:MAGICMOVERS1,0.926076556458,0.892115194234,0.867892010509,0.958949663364,0.845001315088,0.921046997610
market_item.xlsx|Cartel|seller_raw:Drugsking||market_item.xlsx|darkfox market|seller_raw:rinyus,0.976604452637,0.906810598343,0.932628307216,0.873250320028,0.872825547783,0.985644365860
market_item.xlsx|Cartel|seller_raw:Godaddy1||market_item.xlsx|darkfox market|seller_raw:thecolonel,0.974930945730,0.920939878732,0.905063746307,0.921961713758,0.961993714192,0.913926265202
market_item.xlsx|Cartel|seller_raw:Hilfiger||market_item.xlsx|vice city|seller_raw:PILLSDr,0.951450895189,0.895837495270,0.890456376216,0.819109948749,0.916476330151,0.942119412127
market_item.xlsx|Cartel|seller_raw:fullplez||market_item.xlsx|apollon market|seller_raw:g3cko (96%),0.981170802494,0.923935653290,0.889150175269,0.898444131978,0.936450362824,0.974105089081
market_item.xlsx|Cartel|seller_raw:irishoncoke||market_item.xlsx|apollon market|seller_raw:backagain1 (100%),0.973392516410,0.937897438443,0.915401223735,0.887757518286,0.944960047413,0.968245379654
