synthetic_pair_uid,synthetic_train_only,mode,anchor_pair_uid,partner_pair_uid,domain,evidence_type,lambda_partner,augmentation_round,training_sample_weight
synthetic_train_only::equal_effective_weight_duplication::00000,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,zh,same_controller_style_structural_soft,0.765800641312,0,0.750157732728
synthetic_train_only::equal_effective_weight_duplication::00001,1,equal_effective_weight_duplication,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/458155,market_item.xlsx|中文暗网交易市场|seller_raw:149940||market_item.xlsx|中文暗网交易市场|seller_raw:436422,zh,same_controller_direct_identifier,0.926751860384,0,0.283189050581
synthetic_train_only::equal_effective_weight_duplication::00002,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh,same_controller_style_structural_soft,0.136270334498,0,0.750157732728
synthetic_train_only::equal_effective_weight_duplication::00003,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:446965||market_item.xlsx|中文暗网交易市场|seller_raw:45068,market_item.xlsx|中文暗网交易市场|seller_raw:501102||market_item.xlsx|中文暗网交易市场|seller_raw:566697,zh,same_controller_direct_identifier,0.143601765362,0,0.642212401589
synthetic_train_only::equal_effective_weight_duplication::00004,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:149940||market_item.xlsx|中文暗网交易市场|seller_raw:436422,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/458155,zh,same_controller_direct_identifier,0.999323304602,0,0.283189050581
synthetic_train_only::equal_effective_weight_duplication::00005,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:501102||market_item.xlsx|中文暗网交易市场|seller_raw:566697,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:537697,zh,same_controller_direct_identifier,0.053791055298,0,0.642212401589
synthetic_train_only::equal_effective_weight_duplication::00006,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:501102,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/458155,zh,same_controller_direct_identifier,0.202436950665,0,0.283189050581
synthetic_train_only::equal_effective_weight_duplication::00007,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:361068||market_item.xlsx|中文暗网交易市场|seller_raw:70840,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:501102,zh,same_controller_direct_identifier,0.013211195486,0,0.642212401589
synthetic_train_only::equal_effective_weight_duplication::00008,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:516000||market_item.xlsx|茶马古道|seller_raw:/shop/5524,market_item.xlsx|中文暗网交易市场|seller_raw:250715||market_item.xlsx|中文暗网交易市场|seller_raw:465763,zh,same_controller_direct_identifier,0.001938276668,0,0.642212401589
synthetic_train_only::equal_effective_weight_duplication::00009,1,equal_effective_weight_duplication,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh,same_controller_style_structural_soft,0.155087805607,0,0.750157732728
