synthetic_pair_uid,synthetic_train_only,mode,anchor_pair_uid,partner_pair_uid,domain,evidence_type,lambda_partner,augmentation_round,training_sample_weight
synthetic_train_only::latent_pair_embedding_mixup::00000,1,latent_pair_embedding_mixup,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,zh,same_controller_style_structural_soft,0.765800641312,0,0.700000000000
synthetic_train_only::latent_pair_embedding_mixup::00001,1,latent_pair_embedding_mixup,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/458155,market_item.xlsx|中文暗网交易市场|seller_raw:250715||market_item.xlsx|中文暗网交易市场|seller_raw:465763,zh,same_controller_direct_identifier,0.926751860384,0,0.275000000000
synthetic_train_only::latent_pair_embedding_mixup::00002,1,latent_pair_embedding_mixup,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh,same_controller_style_structural_soft,0.136270334498,0,0.700000000000
synthetic_train_only::latent_pair_embedding_mixup::00003,1,latent_pair_embedding_mixup,market_item.xlsx|中文暗网交易市场|seller_raw:516000||market_item.xlsx|茶马古道|seller_raw:/shop/5524,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:537697,zh,same_controller_direct_identifier,0.143601765362,0,0.825000000000
synthetic_train_only::latent_pair_embedding_mixup::00004,1,latent_pair_embedding_mixup,market_item.xlsx|中文暗网交易市场|seller_raw:19692||market_item.xlsx|中文暗网交易市场|seller_raw:357141,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh,same_controller_style_structural_soft,0.999323304602,0,0.700000000000
synthetic_train_only::latent_pair_embedding_mixup::00005,1,latent_pair_embedding_mixup,market_item.xlsx|中文暗网交易市场|seller_raw:250715||market_item.xlsx|中文暗网交易市场|seller_raw:465763,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/458155,zh,same_controller_direct_identifier,0.053791055298,0,0.275000000000
synthetic_train_only::latent_pair_embedding_mixup::00006,1,latent_pair_embedding_mixup,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:537697,market_item.xlsx|中文暗网交易市场|seller_raw:250715||market_item.xlsx|中文暗网交易市场|seller_raw:465763,zh,same_controller_direct_identifier,0.202436950665,0,0.825000000000
synthetic_train_only::latent_pair_embedding_mixup::00007,1,latent_pair_embedding_mixup,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh,same_controller_style_structural_soft,0.013211195486,1,0.700000000000
synthetic_train_only::latent_pair_embedding_mixup::00008,1,latent_pair_embedding_mixup,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:537697,market_item.xlsx|中文暗网交易市场|seller_raw:516000||market_item.xlsx|茶马古道|seller_raw:/shop/5524,zh,same_controller_direct_identifier,0.001938276668,1,0.825000000000
synthetic_train_only::latent_pair_embedding_mixup::00009,1,latent_pair_embedding_mixup,market_item.xlsx|中文暗网交易市场|seller_raw:19692||market_item.xlsx|中文暗网交易市场|seller_raw:357141,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh,same_controller_style_structural_soft,0.155087805607,1,0.700000000000
synthetic_train_only::latent_pair_embedding_mixup::00010,1,latent_pair_embedding_mixup,market_item.xlsx|中文暗网交易市场|seller_raw:516000||market_item.xlsx|茶马古道|seller_raw:/shop/5524,market_item.xlsx|中文暗网交易市场|seller_raw:250715||market_item.xlsx|中文暗网交易市场|seller_raw:465763,zh,same_controller_direct_identifier,0.000035696911,1,0.825000000000
synthetic_train_only::latent_pair_embedding_mixup::00011,1,latent_pair_embedding_mixup,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/458155,market_item.xlsx|中文暗网交易市场|seller_raw:250715||market_item.xlsx|中文暗网交易市场|seller_raw:465763,zh,same_controller_direct_identifier,0.002894735193,1,0.275000000000
synthetic_train_only::latent_pair_embedding_mixup::00012,1,latent_pair_embedding_mixup,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,market_item.xlsx|中文暗网交易市场|seller_raw:19692||market_item.xlsx|中文暗网交易市场|seller_raw:357141,zh,same_controller_style_structural_soft,0.004531049225,1,0.685207762879
