synthetic_pair_uid,synthetic_train_only,mode,anchor_pair_uid,partner_pair_uid,domain,evidence_type,lambda_partner,augmentation_round,training_sample_weight
synthetic_train_only::equal_effective_weight_duplication::00000,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh,same_controller_style_structural_soft,0.765800641312,0,0.837242151275
synthetic_train_only::equal_effective_weight_duplication::00001,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:45068||market_item.xlsx|中文暗网交易市场|seller_raw:70840,market_item.xlsx|中文暗网交易市场|seller_raw:32635||market_item.xlsx|中文暗网交易市场|seller_raw:81020,zh,same_controller_direct_identifier,0.926751860384,0,0.648844994441
synthetic_train_only::equal_effective_weight_duplication::00002,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:95895,market_item.xlsx|中文暗网交易市场|seller_raw:435064||market_item.xlsx|中文暗网交易市场|seller_raw:95895,zh,same_controller_direct_identifier,0.136270334498,0,0.548374107711
synthetic_train_only::equal_effective_weight_duplication::00003,1,equal_effective_weight_duplication,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/458155,market_item.xlsx|中文暗网交易市场|seller_raw:32635||market_item.xlsx|中文暗网交易市场|seller_raw:81020,zh,same_controller_direct_identifier,0.143601765362,0,0.217493336282
synthetic_train_only::equal_effective_weight_duplication::00004,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|中文暗网交易市场|seller_raw:401772||market_item.xlsx|中文暗网交易市场|seller_raw:485545,zh,same_controller_style_structural_soft,0.999323304602,0,0.837242151275
synthetic_train_only::equal_effective_weight_duplication::00005,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh,same_controller_style_structural_soft,0.053791055298,0,0.837242151275
synthetic_train_only::equal_effective_weight_duplication::00006,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:446965||market_item.xlsx|中文暗网交易市场|seller_raw:45068,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh,same_controller_direct_identifier,0.202436950665,0,0.548374107711
synthetic_train_only::equal_effective_weight_duplication::00007,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:149940||market_item.xlsx|中文暗网交易市场|seller_raw:436422,market_item.xlsx|中文暗网交易市场|seller_raw:312538||market_item.xlsx|中文暗网交易市场|seller_raw:436422,zh,same_controller_direct_identifier,0.013211195486,0,0.548374107711
synthetic_train_only::equal_effective_weight_duplication::00008,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:501102||market_item.xlsx|中文暗网交易市场|seller_raw:566697,market_item.xlsx|中文暗网交易市场|seller_raw:250715||market_item.xlsx|中文暗网交易市场|seller_raw:465763,zh,same_controller_direct_identifier,0.001938276668,0,0.648844994441
synthetic_train_only::equal_effective_weight_duplication::00009,1,equal_effective_weight_duplication,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|中文暗网交易市场|seller_raw:361068||market_item.xlsx|中文暗网交易市场|seller_raw:70840,zh,same_controller_direct_identifier,0.155087805607,0,0.395442429604
synthetic_train_only::equal_effective_weight_duplication::00010,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:347899||market_item.xlsx|茶马古道|seller_raw:/shop/6242,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh,same_controller_direct_identifier,0.000035696911,0,0.548374107711
synthetic_train_only::equal_effective_weight_duplication::00011,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:312538||market_item.xlsx|中文暗网交易市场|seller_raw:436422,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:95895,zh,same_controller_direct_identifier,0.002894735193,0,0.548374107711
synthetic_train_only::equal_effective_weight_duplication::00012,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:596304,market_item.xlsx|中文暗网交易市场|seller_raw:32635||market_item.xlsx|中文暗网交易市场|seller_raw:81020,zh,same_controller_direct_identifier,0.004531049225,0,0.648844994441
synthetic_train_only::equal_effective_weight_duplication::00013,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:501102,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:537697,zh,same_controller_direct_identifier,0.057952217165,0,0.648844994441
synthetic_train_only::equal_effective_weight_duplication::00014,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:365949||market_item.xlsx|中文暗网交易市场|seller_raw:370168,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:95895,zh,same_controller_direct_identifier,0.825966706473,0,0.548374107711
synthetic_train_only::equal_effective_weight_duplication::00015,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:435064||market_item.xlsx|中文暗网交易市场|seller_raw:95895,zh,same_controller_direct_identifier,0.935540611351,0,0.548374107711
synthetic_train_only::equal_effective_weight_duplication::00016,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:32635||market_item.xlsx|中文暗网交易市场|seller_raw:81020,market_item.xlsx|中文暗网交易市场|seller_raw:45068||market_item.xlsx|中文暗网交易市场|seller_raw:70840,zh,same_controller_direct_identifier,0.023279195045,0,0.648844994441
synthetic_train_only::equal_effective_weight_duplication::00017,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:361068||market_item.xlsx|中文暗网交易市场|seller_raw:70840,market_item.xlsx|中文暗网交易市场|seller_raw:365949||market_item.xlsx|中文暗网交易市场|seller_raw:370168,zh,same_controller_direct_identifier,0.174175386236,0,0.648844994441
synthetic_train_only::equal_effective_weight_duplication::00018,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:157835||market_item.xlsx|中文暗网交易市场|seller_raw:312538,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh,same_controller_direct_identifier,0.169553340546,0,0.395442429604
synthetic_train_only::equal_effective_weight_duplication::00019,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:435064||market_item.xlsx|中文暗网交易市场|seller_raw:95895,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh,same_controller_direct_identifier,0.118694407393,0,0.548374107711
synthetic_train_only::equal_effective_weight_duplication::00020,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:401772||market_item.xlsx|中文暗网交易市场|seller_raw:485545,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh,same_controller_style_structural_soft,0.010587315302,0,0.837242151275
synthetic_train_only::equal_effective_weight_duplication::00021,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:435064||market_item.xlsx|中文暗网交易市场|seller_raw:95895,zh,same_controller_direct_identifier,0.998823751751,0,0.548374107711
synthetic_train_only::equal_effective_weight_duplication::00022,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:516000||market_item.xlsx|茶马古道|seller_raw:/shop/5524,market_item.xlsx|中文暗网交易市场|seller_raw:501102||market_item.xlsx|中文暗网交易市场|seller_raw:566697,zh,same_controller_direct_identifier,0.555923695965,0,0.648844994441
synthetic_train_only::equal_effective_weight_duplication::00023,1,equal_effective_weight_duplication,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh,same_controller_style_structural_soft,0.769783499662,0,0.483381981416
synthetic_train_only::equal_effective_weight_duplication::00024,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:430378||market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh,same_controller_direct_identifier,0.816679761879,0,0.548374107711
synthetic_train_only::equal_effective_weight_duplication::00025,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:46626,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh,same_controller_style_structural_soft,0.479679174265,0,0.837242151275
synthetic_train_only::equal_effective_weight_duplication::00026,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:19692||market_item.xlsx|中文暗网交易市场|seller_raw:357141,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh,same_controller_style_structural_soft,0.584619050689,0,0.483381981416
synthetic_train_only::equal_effective_weight_duplication::00027,1,equal_effective_weight_duplication,market_item.xlsx|中文暗网交易市场|seller_raw:250715||market_item.xlsx|中文暗网交易市场|seller_raw:465763,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:501102,zh,same_controller_direct_identifier,0.002442257886,0,0.648844994441
