synthetic_pair_uid,duplication_control_pair_uid,parent_pair_uid,parent_seller_uid_left,parent_seller_uid_right,component_id,fold,review_label,evidence_type,track,seed,variant_index,transform,left_profile_sha256,right_profile_sha256,parent_training_sample_weight,child_training_sample_weight,synthetic_train_only,benchmark_eligible
synthetic://step27/v1_1/primary/seed_20260323/primary_matched_000/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260323/primary_matched_000/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260323/primary_matched_000/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260323,0,section_order_rotation,89e2c608bfaff87362a9da96eccfdc5af24c7b8358519453cd8160c014b2bea4,f2b2fcfb30cbdfdae56e9e35e01e3613ea9b39fc21021d402f986f32795a5a62,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260323/primary_matched_000/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260323/primary_matched_000/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260323/primary_matched_000/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260323,0,section_order_rotation,055c8e3ef8620fe0d94bbcbae2b656e615136ab6781c35276aa7a5bb0d0a1aba,34354db75e00bd0038b2e6ad422c830d3d5cdcab6bd06cec61987185d5632dbf,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260323/primary_matched_000/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260323/primary_matched_000/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260323/primary_matched_000/negative/v01,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260323,1,segment_order_permutation_with_layout_normalization,f7cb16f918629bfd1e87dd18b25f6c26afccc3ac2de640717daf7e20c8eea09b,550cd3619a0c428c80f57e7087b85009d051c42a4796e326941e8aa0b81c2dfb,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260323/primary_matched_000/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260323/primary_matched_000/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260323/primary_matched_000/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260323,1,segment_order_permutation_with_layout_normalization,c135ba0a6730a283282b43ad64c162c5a2affdae344a81481fa6c7c07a45c8b0,23589d491c115944a9b2db0e64b2bc199491ad3fe67e18329ee8e61ea778de6d,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260323/primary_matched_001/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260323/primary_matched_001/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260323/primary_matched_001/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260323,0,section_order_rotation,736ee4baabcada9d2defab74c372d48b87c30b33946b78fd884ca4d1123cd555,08ddf894b53cd9ec91c5ea8dea8b1ee686535ef55d61e76b458853636bf17305,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260323/primary_matched_001/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260323/primary_matched_001/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260323/primary_matched_001/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260323,0,section_order_rotation,cbfe2a1a6524ea15a799c197009978b626086c7256a0153a93e87a8eda7bd636,bdfd5a3d3be7a69387d6df2e30b341bdeceebf31cf27854388775422dcbf1064,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260323/primary_matched_001/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260323/primary_matched_001/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260323/primary_matched_001/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260323,1,segment_order_permutation_with_layout_normalization,6c22edda2eade1618a8fe743f51a3e1488b7119c11e00542a61d3208055c4b1d,2af92271f62c1ecc364c37a596b1b968c57941db4bb20c36fdcf1a4390982c92,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260323/primary_matched_001/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260323/primary_matched_001/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260323/primary_matched_001/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260323,1,segment_order_permutation_with_layout_normalization,20d1411487018b4f6f42f27c4f0af6219b36f6d3936a4cc1e79f3b20dba99751,86c6ce1f0381dac1c96616ce08b52e812030bf72545964a61e60374d944832d5,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260323/primary_matched_002/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260323/primary_matched_002/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260323/primary_matched_002/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,ordinary_negative,primary,20260323,0,section_order_rotation,1055b737796afd33f44b4691ede78b34884a884698a8503e132c59efe653b0ca,a1ed4aafc4beb5b7b71f1b17f0b6c49c37631e045b397274aa0b600cd9c40d21,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260323/primary_matched_002/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260323/primary_matched_002/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260323/primary_matched_002/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|中文暗网交易市场|seller_raw:264776,market_item.xlsx|茶马古道|seller_raw:/shop/385,zh_target_strict_cc_5d2591f16cbcd99a,0,positive,same_controller_style_structural_soft,primary,20260323,0,section_order_rotation,4a386cb7af11aa4b64198301f8f89e58783770c71b004596940f956120d6c9d1,95edcc4d8758ecf608c99056491eb572fb9f965b78a09546e854e9f1cc175ca5,1.000000000000,0.250000000000,1,0
