synthetic_pair_uid,synthetic_split_name,review_label,synthetic_train_only,source_pair_uid_left,source_pair_uid_right,lambda,source_review_stratum_left,source_review_stratum_right,source_seller_raw_left,source_seller_raw_right
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00001,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/415759||market_item.xlsx|茶马古道|seller_raw:/shop/421078,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,0.66598,semantic_structural,semantic_structural,/shop/415759,/shop/450020
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00002,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/422163||market_item.xlsx|茶马古道|seller_raw:/shop/5950,market_item.xlsx|茶马古道|seller_raw:/shop/7275||market_item.xlsx|茶马古道|seller_raw:/shop/7449,0.232571,semantic_structural,semantic_structural,/shop/422163,/shop/7449
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00003,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/432919||market_item.xlsx|茶马古道|seller_raw:/shop/8466,market_item.xlsx|茶马古道|seller_raw:/shop/424569||market_item.xlsx|茶马古道|seller_raw:/shop/433338,0.725206,semantic_structural,semantic_structural,/shop/432919,/shop/433338
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00004,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:311141||market_item.xlsx|茶马古道|seller_raw:/shop/427472,market_item.xlsx|中文暗网交易市场|seller_raw:536401||market_item.xlsx|茶马古道|seller_raw:/shop/442847,0.597806,semantic_only,semantic_only,311141,/shop/442847
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00005,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:517171||market_item.xlsx|茶马古道|seller_raw:/shop/423578,market_item.xlsx|中文暗网交易市场|seller_raw:342077||market_item.xlsx|茶马古道|seller_raw:/shop/449476,0.502884,semantic_only,semantic_only,517171,/shop/449476
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00006,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/432919||market_item.xlsx|茶马古道|seller_raw:/shop/8466,market_item.xlsx|茶马古道|seller_raw:/shop/444530||market_item.xlsx|茶马古道|seller_raw:/shop/461246,0.67353,semantic_structural,identifier_primary,/shop/432919,/shop/461246
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00007,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:581978||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|中文暗网交易市场|seller_raw:517171||market_item.xlsx|茶马古道|seller_raw:/shop/423578,0.668897,semantic_only,semantic_only,581978,/shop/423578
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00008,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:68679,market_item.xlsx|中文暗网交易市场|seller_raw:401772||market_item.xlsx|中文暗网交易市场|seller_raw:485545,0.714687,semantic_structural,semantic_structural,43871,485545
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00009,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:17352||market_item.xlsx|中文暗网交易市场|seller_raw:34364,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,0.512553,semantic_only,semantic_only,17352,64954
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00010,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/422163||market_item.xlsx|茶马古道|seller_raw:/shop/5950,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:46626,0.390104,semantic_structural,semantic_structural,/shop/422163,46626
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00011,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:68679,0.462225,semantic_structural,semantic_structural,/shop/440200,68679
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00012,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:333110||market_item.xlsx|中文暗网交易市场|seller_raw:375149,market_item.xlsx|中文暗网交易市场|seller_raw:435630||market_item.xlsx|中文暗网交易市场|seller_raw:438364,0.78319,semantic_structural,semantic_structural,333110,438364
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00013,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/422163||market_item.xlsx|茶马古道|seller_raw:/shop/5950,market_item.xlsx|茶马古道|seller_raw:/shop/7275||market_item.xlsx|茶马古道|seller_raw:/shop/7449,0.403446,semantic_structural,semantic_structural,/shop/422163,/shop/7449
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00014,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/460561||market_item.xlsx|茶马古道|seller_raw:/shop/468677,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:68679,0.658357,semantic_structural,semantic_structural,/shop/460561,68679
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::20pct_seed_20260322::00015,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:536401||market_item.xlsx|茶马古道|seller_raw:/shop/442847,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,0.365989,semantic_only,semantic_only,536401,/shop/404544
