synthetic_pair_uid,synthetic_split_name,review_label,synthetic_train_only,source_pair_uid_left,source_pair_uid_right,lambda,source_review_stratum_left,source_review_stratum_right,source_seller_raw_left,source_seller_raw_right
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::10pct_seed_20260320::00001,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:581978||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|中文暗网交易市场|seller_raw:17352||market_item.xlsx|中文暗网交易市场|seller_raw:34364,0.427127,semantic_only,semantic_only,581978,34364
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::10pct_seed_20260320::00002,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:342077||market_item.xlsx|茶马古道|seller_raw:/shop/449476,market_item.xlsx|茶马古道|seller_raw:/shop/422163||market_item.xlsx|茶马古道|seller_raw:/shop/5950,0.460891,semantic_only,semantic_structural,342077,/shop/5950
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::10pct_seed_20260320::00003,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/422163||market_item.xlsx|茶马古道|seller_raw:/shop/5950,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:46626,0.6143,semantic_structural,semantic_structural,/shop/422163,46626
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::10pct_seed_20260320::00004,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/444530||market_item.xlsx|茶马古道|seller_raw:/shop/461246,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:68679,0.471708,identifier_primary,semantic_structural,/shop/444530,68679
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::10pct_seed_20260320::00005,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/424569||market_item.xlsx|茶马古道|seller_raw:/shop/433338,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:68679,0.755823,semantic_structural,semantic_structural,/shop/424569,68679
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::10pct_seed_20260320::00006,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:68679,market_item.xlsx|茶马古道|seller_raw:/shop/7275||market_item.xlsx|茶马古道|seller_raw:/shop/7449,0.370766,semantic_structural,semantic_structural,43871,/shop/7449
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::10pct_seed_20260320::00007,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/424569||market_item.xlsx|茶马古道|seller_raw:/shop/433338,market_item.xlsx|茶马古道|seller_raw:/shop/444530||market_item.xlsx|茶马古道|seller_raw:/shop/461246,0.681456,semantic_structural,identifier_primary,/shop/424569,/shop/461246
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::10pct_seed_20260320::00008,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/7275||market_item.xlsx|茶马古道|seller_raw:/shop/7449,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:68679,0.531452,semantic_structural,semantic_structural,/shop/7275,68679
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::10pct_seed_20260320::00009,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:333110||market_item.xlsx|中文暗网交易市场|seller_raw:375149,market_item.xlsx|茶马古道|seller_raw:/shop/7275||market_item.xlsx|茶马古道|seller_raw:/shop/7449,0.282909,semantic_structural,semantic_structural,333110,/shop/7449
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::10pct_seed_20260320::00010,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:68679,market_item.xlsx|茶马古道|seller_raw:/shop/422163||market_item.xlsx|茶马古道|seller_raw:/shop/5950,0.634982,semantic_structural,semantic_structural,43871,/shop/5950
