synthetic_pair_uid,duplication_control_pair_uid,parent_pair_uid,parent_seller_uid_left,parent_seller_uid_right,component_id,fold,review_label,evidence_type,track,seed,variant_index,transform,left_profile_sha256,right_profile_sha256,parent_training_sample_weight,child_training_sample_weight,synthetic_train_only,benchmark_eligible
synthetic://step27/v1_1/primary/seed_20260326/primary_matched_000/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260326/primary_matched_000/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260326/primary_matched_000/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260326,0,section_order_rotation,6959099fdf9172571ce34dbcec2ad3e3ec28c158fea841e0a113c28dac54f427,d5596508f3c7be604e5c4c9e19343d98657b6c28980f8e6ec844ac1d7f112d9a,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260326/primary_matched_000/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260326/primary_matched_000/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260326/primary_matched_000/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260326,0,section_order_rotation,ed3c071d2d72a5585c1c8befe0f3794f2782c09dcdb9cb53547685942f0e4dba,7d1d3dee5b5a5a945788699289a83e7704de8138f7a350a9077fac3b79bce090,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260326/primary_matched_000/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260326/primary_matched_000/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260326/primary_matched_000/negative/v01,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260326,1,segment_order_permutation_with_layout_normalization,f4bcfe73165f52132a3a5918c32b3d263cdaf199f06518a17a98038cfc2d70de,825a8d142f5840bce7315ead4f2490e78170dad9fbe29221625462578fcf9447,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260326/primary_matched_000/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260326/primary_matched_000/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260326/primary_matched_000/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260326,1,segment_order_permutation_with_layout_normalization,fea4a3043d32d3e0f86e2664ac9eaa54420f8f817418266c49927bd20ed40027,af8cabbdec8fcb8a657f1d39fdf103576ba29fe47502f1adbb5f3b86c51fc421,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260326/primary_matched_001/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260326/primary_matched_001/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260326/primary_matched_001/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260326,0,section_order_rotation,5e38927742f7f89b228fe51e75712ea5a2e3f51e97fc8579a52873df81b5c961,fd8670ea22fde57226374932ed22762cda7ae353f234612da41eb69562e43a44,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260326/primary_matched_001/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260326/primary_matched_001/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260326/primary_matched_001/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260326,0,section_order_rotation,d4a487a1e624eccd4c7aff9b1abe5492e4f6ab31938d7aa6b26b3b42f17a0581,4546ae453ade0c9c47de2dc40571148c5c590a66ca575c8d6e334397f9037099,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260326/primary_matched_001/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260326/primary_matched_001/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260326/primary_matched_001/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260326,1,segment_order_permutation_with_layout_normalization,830d6671f995e7df27047b02d63a57e5067ff456ea7b52ebf34ddf2c19c50e63,f0ac311dfecd37f173780a892b9af4674dd6424215b59d6bad7006f2e942cdf9,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260326/primary_matched_001/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260326/primary_matched_001/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260326/primary_matched_001/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260326,1,segment_order_permutation_with_layout_normalization,ab7ea2772a925758dac19a7a31539963f8e8c1c06d4cc586d3d108c71e525d18,a849671ae39ec2c645210c2a2ccd97f189a64559e56e7c6a88454592f3f48298,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260326/primary_matched_002/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260326/primary_matched_002/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260326/primary_matched_002/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,ordinary_negative,primary,20260326,0,section_order_rotation,38e8d6d44142038762e9b0bc58711dc76854cc4193fd44dfbad299d4b8073bcb,321a526a15e85460f8bf000bd4fa32f62aee857745b2a234b19b67311acd0900,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260326/primary_matched_002/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260326/primary_matched_002/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260326/primary_matched_002/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|中文暗网交易市场|seller_raw:264776,market_item.xlsx|茶马古道|seller_raw:/shop/385,zh_target_strict_cc_5d2591f16cbcd99a,0,positive,same_controller_style_structural_soft,primary,20260326,0,section_order_rotation,4388080c1a94b1e2cbd4ffcfbed7b388d6862ba831b388273787c4386a43c684,7c652a1a5407cd0086176728ad248033f69e0a3b7ff23b2f0235640fee705a1f,1.000000000000,0.250000000000,1,0
