synthetic_pair_uid,duplication_control_pair_uid,parent_pair_uid,parent_seller_uid_left,parent_seller_uid_right,component_id,fold,review_label,evidence_type,track,seed,variant_index,transform,left_profile_sha256,right_profile_sha256,parent_training_sample_weight,child_training_sample_weight,synthetic_train_only,benchmark_eligible
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260321/primary_matched_000/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260321,0,section_order_rotation,53c1b2f37e145a05a3d5203abc562e90e2fb8a39f0486abb72b9e7357200f769,751e934345f61859ad551ba11ba241a49ae7d866cb209d039d0d13e19d475372,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260321/primary_matched_000/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260321,0,section_order_rotation,ec3f826f088181e8bbc6130bb3b112ddf2515d62edac51fd406161a3c34216b6,3657db36ad69a5ef5ebb539715a83bc5c77cf843de6c808f928220d401388a2f,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260321/primary_matched_000/negative/v01,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260321,1,segment_order_permutation_with_layout_normalization,ee39008d90851d4406e29fccc363496d7f121b039b83008b899ec04247727804,e3b9e1842cd2ecec9a3327cd5990b59b8de6a3a42f281922d7f95f86f2bb41b7,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260321/primary_matched_000/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260321/primary_matched_000/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260321,1,segment_order_permutation_with_layout_normalization,f4d1ac02186f0e8a55de2827e4372feb00d06a5552aa348c72ea48a757aef4fb,8dfe1e875ced9070f20b2b4d62640586c3efaebdd855dffc0c377b0505fc9b58,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260321/primary_matched_001/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260321,0,section_order_rotation,612fc253e60c573b8e305af17a2ccd02ecec8a936f10097c012700cfbfab004a,edd67d6299acfd0501446173c7d845526c39cc95972ec39a94013a9a53e546fa,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260321/primary_matched_001/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260321,0,section_order_rotation,e5d0f788c1133c608a3c4b7dae7b5081e7a10793e0f408ac34e8dd727ff66134,48c8ec4fb9927d1a1e5b7c0e84c1d12a051ca6b0c9405efcad6442472de78a4c,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260321/primary_matched_001/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260321,1,segment_order_permutation_with_layout_normalization,25af5359f1d4a3e369b38f020b9349b413c310f1e5126988ca5d0f11590b489b,65f1c16d0b0f131c10a0e41b7b53d378424878871d358abf37f13c55fbee5364,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260321/primary_matched_001/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260321/primary_matched_001/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260321,1,segment_order_permutation_with_layout_normalization,3d8bbaefc43ceb50eee0a14e95125cdd7d2078c975726045ca6c528cadefc688,06f99c01d83c6f2ba82d0314f19f9260211cdb6f41a5daa78cb8db1ce1f082f8,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260321/primary_matched_002/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,ordinary_negative,primary,20260321,0,section_order_rotation,be5e8aa109f5478f61a03f3dfe1ca43baf4033be409a41ab90eeb386c9254acc,5f31e8be87b95c1345ee97149fa2b73f9806228a797d7bd0a76b133fba8c048c,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260321/primary_matched_002/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260321/primary_matched_002/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|中文暗网交易市场|seller_raw:264776,market_item.xlsx|茶马古道|seller_raw:/shop/385,zh_target_strict_cc_5d2591f16cbcd99a,0,positive,same_controller_style_structural_soft,primary,20260321,0,section_order_rotation,e293629138bc499560e82a5761f2a1894122c24d6c0077bd1fd6ac5c4c5c83ef,d0604f66e3861a2c76751c8bd3c9fa77df841b6352b789ae853a65f2ee503d24,1.000000000000,0.250000000000,1,0
