synthetic_pair_uid,duplication_control_pair_uid,parent_pair_uid,parent_seller_uid_left,parent_seller_uid_right,component_id,fold,review_label,evidence_type,track,seed,variant_index,transform,left_profile_sha256,right_profile_sha256,parent_training_sample_weight,child_training_sample_weight,synthetic_train_only,benchmark_eligible
synthetic://step27/v1_1/primary/seed_20260324/primary_matched_000/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260324/primary_matched_000/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260324/primary_matched_000/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260324,0,section_order_rotation,296811b7e367faa3225b9371f98258a2c1e27490f7dde57a0134737b76c73a25,b47211420e7f6458f3ae1fd13397d04ce31daeefb4dfc65f6f18aa82afe78d3d,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260324/primary_matched_000/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260324/primary_matched_000/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260324/primary_matched_000/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260324,0,section_order_rotation,2e6bcfd57f88015a5fa530af178f8844cb3b5c24376c8eaea6920374fee7286b,ddedf98e366bd53d394178427107befc449f3f9c6358a7f9e9f4c647eb6104c1,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260324/primary_matched_000/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260324/primary_matched_000/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260324/primary_matched_000/negative/v01,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260324,1,segment_order_permutation_with_layout_normalization,47e676a868c84d265a4668d778f247521c2970802f86b78323edd8f7fde07f40,30efc0013f790b8493b479201308bce60d286e3b40551afa1f18d3d1eebc3cca,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260324/primary_matched_000/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260324/primary_matched_000/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260324/primary_matched_000/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260324,1,segment_order_permutation_with_layout_normalization,acf0901f6ba9e27aa1ac1bb1332de6447f5de41c4a24dc51561b062a0d8546fd,e22da07db319134437125a171e9a19db06df959259b6a11f46ac8ad979fc33f4,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260324/primary_matched_001/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260324/primary_matched_001/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260324/primary_matched_001/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260324,0,section_order_rotation,1b35b099409a47029587e183e9ba69a507fecae0c5a8424b2f2c10d269541ad5,5257d2afdfc0fa6f8a8d3d9dbcb182dc5fa447ad48788c156dc2a4161abbbbe6,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260324/primary_matched_001/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260324/primary_matched_001/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260324/primary_matched_001/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260324,0,section_order_rotation,9c48e9cae13b70fb2a73b5980c5f08b6ee16d0d1e02b8b6f57895b91f8a5a39f,597321efc9e685a8e5c07991cf4720fc4ff7aae922e3418a85375777e2d5fb47,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260324/primary_matched_001/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260324/primary_matched_001/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260324/primary_matched_001/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260324,1,segment_order_permutation_with_layout_normalization,d1e117a36b80e1bb6552ae43449db4e139db7b848064e4f8275517e028d759d2,c2cd85ff54dbd111cc823cdbbb1c53e3a98d4211f65341799d529ad1ea0185cb,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260324/primary_matched_001/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260324/primary_matched_001/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260324/primary_matched_001/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260324,1,segment_order_permutation_with_layout_normalization,f44bde828fa2c6b24699b68e5446d7bfd510a5c99233c1a3dfd0ada0040cead5,191a8132cd5c29723108148cc13a1d6a510af29d0f4dc957f88469a181fc18e1,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260324/primary_matched_002/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260324/primary_matched_002/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260324/primary_matched_002/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,ordinary_negative,primary,20260324,0,section_order_rotation,d0136a51427d71d2101ff25a9af426ee85703678e634420cecf452855201680f,a7ae59f21286c827f6e183c2ba46d7f20a355a8e09a4fc8b27c44262073f9c61,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260324/primary_matched_002/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260324/primary_matched_002/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260324/primary_matched_002/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|中文暗网交易市场|seller_raw:264776,market_item.xlsx|茶马古道|seller_raw:/shop/385,zh_target_strict_cc_5d2591f16cbcd99a,0,positive,same_controller_style_structural_soft,primary,20260324,0,section_order_rotation,5e2a7522442af83bdf4429ee13cbbcefa7254bb7d2b7efac956873920a39caf9,adcda5d2c4219dcc318b69fa2b8d15bedf7f853b873bad2c3b71d00e720ed8d0,1.000000000000,0.250000000000,1,0
