synthetic_pair_uid,duplication_control_pair_uid,parent_pair_uid,parent_seller_uid_left,parent_seller_uid_right,component_id,fold,review_label,evidence_type,track,seed,variant_index,transform,left_profile_sha256,right_profile_sha256,parent_training_sample_weight,child_training_sample_weight,synthetic_train_only,benchmark_eligible
synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_000/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_000/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260321/silver_sensitivity_matched_000/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:494256||market_item.xlsx|茶马古道|seller_raw:/shop/433651,market_item.xlsx|中文暗网交易市场|seller_raw:494256,market_item.xlsx|茶马古道|seller_raw:/shop/433651,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,template_clone_not_controller,silver_sensitivity,20260321,0,section_order_rotation,a33af122fe019e5c29a40f64f52bfebd94fcf1a36a21ba6d6af47220713d8504,5292a823cdae0bb02491f9d43552a4cae57ff2a44ff543f7fce143a52feaccd5,0.120000000000,0.060000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_000/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_000/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260321/silver_sensitivity_matched_000/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:54210||market_item.xlsx|茶马古道|seller_raw:/shop/400997,market_item.xlsx|中文暗网交易市场|seller_raw:54210,market_item.xlsx|茶马古道|seller_raw:/shop/400997,zh_target_strict_cc_f7f70f2184be4bbd,0,positive,same_controller_direct_identifier,silver_sensitivity,20260321,0,section_order_rotation,ca7e319da933265c530aa11787f7aa1da7fe0060cb16aab097c53c9a9df9a365,2c13adeaf682452234cb35702bcfc61ef76cdc3e5f414cdbd0059b7815badeb0,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_001/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_001/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260321/silver_sensitivity_matched_001/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:36073||market_item.xlsx|茶马古道|seller_raw:/shop/6101,market_item.xlsx|中文暗网交易市场|seller_raw:36073,market_item.xlsx|茶马古道|seller_raw:/shop/6101,zh_target_strict_cc_50c6ef9245347923,3,negative,template_clone_not_controller,silver_sensitivity,20260321,0,section_order_rotation,c593d99bb5da2c31ddd4d36f1bbc90109f174e62e7244310ae09003c6c06b9a2,3f34744548b9e752322caa6ab51512acc23b867278040d6a2e5d16df38e682b7,0.120000000000,0.060000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_001/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_001/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260321/silver_sensitivity_matched_001/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:157835,market_item.xlsx|中文暗网交易市场|seller_raw:121394,market_item.xlsx|中文暗网交易市场|seller_raw:157835,zh_target_strict_cc_8d579273f8d400c6,3,positive,same_controller_direct_identifier,silver_sensitivity,20260321,0,section_order_rotation,4624d62c2df8ab50de9c78bd69e2f038913941eb35b3fc3e2d5c7463d87e5d12,bd3123e19c01d5c3572d4adc20cc6e40446711f65b943d45cd06417245a659fa,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_002/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_002/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260321/silver_sensitivity_matched_002/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:603220||market_item.xlsx|茶马古道|seller_raw:/shop/396767,market_item.xlsx|中文暗网交易市场|seller_raw:603220,market_item.xlsx|茶马古道|seller_raw:/shop/396767,zh_target_strict_cc_ccff1905755794ed,2,negative,template_clone_not_controller,silver_sensitivity,20260321,0,section_order_rotation,4658534845d612d0203f95c3457b09817ba7f13292cc12751064d2181bc16f72,b279bae863089659ea68546d8d81c6310ca31c6c1f0025365855dff50224ca29,0.120000000000,0.060000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_002/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_002/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260321/silver_sensitivity_matched_002/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:361068||market_item.xlsx|中文暗网交易市场|seller_raw:45068,market_item.xlsx|中文暗网交易市场|seller_raw:361068,market_item.xlsx|中文暗网交易市场|seller_raw:45068,zh_target_strict_cc_540db623f3f9599c,2,positive,same_controller_direct_identifier,silver_sensitivity,20260321,0,section_order_rotation,fb1d02f7f8a334ce00767f5744cffa04fe2c3270b9655614da1662817960e2e4,119935cc91de48421ae1603024c7df99bfe72b724a36d04ec73308831b5413bf,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_003/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_003/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260321/silver_sensitivity_matched_003/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:546317||market_item.xlsx|茶马古道|seller_raw:/shop/404772,market_item.xlsx|中文暗网交易市场|seller_raw:546317,market_item.xlsx|茶马古道|seller_raw:/shop/404772,zh_target_strict_cc_3b05f980bd46ca48,2,negative,template_clone_not_controller,silver_sensitivity,20260321,0,section_order_rotation,0466b21bc9035d3faa659d970231d211c59a07a109f12e62473499ad9e079070,8b91907493b3f85d4662471c1014e63bf5bba558ca66517e31b6619e416170bc,0.160000000000,0.080000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_003/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_003/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260321/silver_sensitivity_matched_003/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:361068||market_item.xlsx|中文暗网交易市场|seller_raw:596304,market_item.xlsx|中文暗网交易市场|seller_raw:361068,market_item.xlsx|中文暗网交易市场|seller_raw:596304,zh_target_strict_cc_540db623f3f9599c,2,positive,same_controller_direct_identifier,silver_sensitivity,20260321,0,section_order_rotation,41c381e80d8edb5b987b6ca9ceb83f6c26efa79628d0a15a88e4e1b12a69ebb7,4633ef3fa3be2727457d8221e2b9fbe5226af492a0b757508b0b2c9147d82e92,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_004/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_004/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260321/silver_sensitivity_matched_004/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:593428||market_item.xlsx|茶马古道|seller_raw:/shop/433481,market_item.xlsx|中文暗网交易市场|seller_raw:593428,market_item.xlsx|茶马古道|seller_raw:/shop/433481,zh_target_strict_cc_e01a2866bbaf02be,3,negative,template_clone_not_controller,silver_sensitivity,20260321,0,section_order_rotation,ca21ded332b03db4d1f5295f4539372fccb5f4dbbba635d91042ea72ac880b38,866b0627ff66a21eeaac0aa66d4a1dee2dc3f04cee0ac036d7983c79faee24c8,0.120000000000,0.060000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_004/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260321/silver_sensitivity_matched_004/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260321/silver_sensitivity_matched_004/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:157835||market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:157835,market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,same_controller_direct_identifier,silver_sensitivity,20260321,0,section_order_rotation,1bc1881115aeaf704d32b0e63a311cf4129377c5f40bf29d66c4f0d4dd7ebba7,8b6985f1f4d48a4fbe674c5f32bef5442ef896220e0b02805413a69a76bf3c02,0.550000000000,0.275000000000,1,0
