synthetic_pair_uid,duplication_control_pair_uid,parent_pair_uid,parent_seller_uid_left,parent_seller_uid_right,component_id,fold,review_label,evidence_type,track,seed,variant_index,transform,left_profile_sha256,right_profile_sha256,parent_training_sample_weight,child_training_sample_weight,synthetic_train_only,benchmark_eligible
synthetic://step27/v1_1/primary/seed_20260325/primary_matched_000/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260325/primary_matched_000/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260325/primary_matched_000/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260325,0,section_order_rotation,00114d5973a6537ddce054fca53ce771609a816f67c7c2d97e1f955883896b81,2652a4cd36d94f67b6cc8ccffd0914e2feb711d8bb0e7f511c24da237dc9ce31,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260325/primary_matched_000/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260325/primary_matched_000/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260325/primary_matched_000/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260325,0,section_order_rotation,453c91e27316c42b41b85f9399d0ce5e7799aeecae468c6846c3867c95573d11,dec9e70b4ddbb0f548c888e22012b150d7f7ab70a1828082abcd06e478a30bea,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260325/primary_matched_000/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260325/primary_matched_000/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260325/primary_matched_000/negative/v01,market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,market_item.xlsx|茶马古道|seller_raw:/shop/425704,market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,public_contact_or_url_noise,primary,20260325,1,segment_order_permutation_with_layout_normalization,d0c4dfc62ab23a3dd37a86cc8dee8b83483adaf021f97e50277fd1c9668a8f91,f39f586a851eb80a3a824aad1b3e9201d2297eba5234314356d0272b881ce062,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260325/primary_matched_000/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260325/primary_matched_000/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260325/primary_matched_000/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,market_item.xlsx|茶马古道|seller_raw:/shop/449035,market_item.xlsx|茶马古道|seller_raw:/shop/461222,zh_target_strict_cc_2e5c7caaf65dd8e0,0,positive,same_controller_direct_identifier,primary,20260325,1,segment_order_permutation_with_layout_normalization,a6199a9fbad4c1130d86fd6ab2c8e4dadeed1572497d0db857163d7cf86bf68a,e651f8b111ff29f496beb90cf0a133e0756381dab8dc2c726a1301c8ed7cada5,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260325/primary_matched_001/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260325/primary_matched_001/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260325/primary_matched_001/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260325,0,section_order_rotation,9900a3fa5ff95c489e8eef71edde5b6baf65605328cc0bd365cd11eaabf785d5,a92849fd1058ca5f8e1331f83022e3bebbb9dbf2a0514ac0ad937d76140e6ab8,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260325/primary_matched_001/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260325/primary_matched_001/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260325/primary_matched_001/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260325,0,section_order_rotation,56abd6087afce7b7e66972f5e266e731f7925cf2aa16d51859851041a1fc532e,a56e5c27e3c76fe1f7a5ef066cd29bcf57fd7b68874effef7100d0baa8368a0d,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260325/primary_matched_001/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260325/primary_matched_001/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260325/primary_matched_001/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,market_item.xlsx|中文暗网交易市场|seller_raw:438221,market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict_cc_18a4e6bd2c1b0e47,2,negative,ordinary_negative,primary,20260325,1,segment_order_permutation_with_layout_normalization,19ec96e1a2419a558839dd4ac280f09f7fcabfa8e6f112fec018faa05585daf8,8508281286c25547f8e8dd4a3454921dab1580e395b294dbe16904185f12f78c,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260325/primary_matched_001/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260325/primary_matched_001/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260325/primary_matched_001/positive/v01,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,market_item.xlsx|茶马古道|seller_raw:/shop/440200,market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict_cc_9991bf542ace4262,2,positive,same_controller_style_structural_soft,primary,20260325,1,segment_order_permutation_with_layout_normalization,a38f60248593c1fbb7697cc4fda728f5105e9fbc088ff6a20c4fbcbdc866214e,ccec66e1f9e4a3b07d193d913f65cca2e0fcedf0b169edb6661ea38574fcf051,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260325/primary_matched_002/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260325/primary_matched_002/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260325/primary_matched_002/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/427282||market_item.xlsx|茶马古道|seller_raw:/shop/436862,market_item.xlsx|茶马古道|seller_raw:/shop/427282,market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,ordinary_negative,primary,20260325,0,section_order_rotation,0631290e587d977d345dcd7e26b9929d38bbe7db04580df55331ed597b0ce6dc,183090bd608df03e4b4a8c9047ca046f4485492f9268ecfb14582fc77c9a9689,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260325/primary_matched_002/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260325/primary_matched_002/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260325/primary_matched_002/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|中文暗网交易市场|seller_raw:264776,market_item.xlsx|茶马古道|seller_raw:/shop/385,zh_target_strict_cc_5d2591f16cbcd99a,0,positive,same_controller_style_structural_soft,primary,20260325,0,section_order_rotation,500609f1c5795b3c6e0475020689b39377898a6444c2bf089d63dca9074b5c7f,5c3c79966d5d7bbf9e411bc945caa9a1d4758fdf4bdc40558491ee6b059eed39,1.000000000000,0.250000000000,1,0
